Library,month,visits
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-04,2749
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-05,2508
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-06,2518
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-07,2605
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-08,3021
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-09,3129
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-10,3433
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-11,3653
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2010-12,0
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-01,3653
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-02,3595
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-03,4014
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-04,3667
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-05,3456
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-06,3470
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-07,3846
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-08,3657
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-09,3042
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-10,2784
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-11,3628
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2011-12,2114
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-01,2133
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-02,2235
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-03,2458
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-04,3429
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-05,2900
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-06,2980
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-07,1650
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-08,1449
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-09,1449
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-10,1449
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-11,966
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2012-12,966
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-01,966
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-02,1348
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-03,1348
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-04,1348
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-05,1049
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-06,1049
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-07,1049
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-08,1157
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-09,1157
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-10,1157
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-11,1274
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2013-12,1274
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-01,1274
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-02,1135
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-03,1135
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-04,1135
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-05,1027
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-06,1027
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-07,1027
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-08,1131
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-09,1131
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-10,1131
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-11,1140
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2014-12,1140
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-01,1140
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-02,923
http://datadock.io/kal/data/id/resource/library/Newbiggin Hall,2015-03,923
http://datadock.io/kal/data/id/resource/library/Newburn,2008-04,2838
http://datadock.io/kal/data/id/resource/library/Newburn,2008-05,1395
http://datadock.io/kal/data/id/resource/library/Newburn,2008-06,1395
http://datadock.io/kal/data/id/resource/library/Newburn,2008-07,1395
http://datadock.io/kal/data/id/resource/library/Newburn,2008-08,2258
http://datadock.io/kal/data/id/resource/library/Newburn,2008-09,2258
http://datadock.io/kal/data/id/resource/library/Newburn,2008-10,2258
http://datadock.io/kal/data/id/resource/library/Newburn,2008-11,1517
http://datadock.io/kal/data/id/resource/library/Newburn,2008-12,1517
http://datadock.io/kal/data/id/resource/library/Newburn,2009-01,1517
http://datadock.io/kal/data/id/resource/library/Newburn,2009-02,2145
http://datadock.io/kal/data/id/resource/library/Newburn,2009-03,2145
http://datadock.io/kal/data/id/resource/library/Newburn,2009-04,2145
http://datadock.io/kal/data/id/resource/library/Newburn,2009-05,2301
http://datadock.io/kal/data/id/resource/library/Newburn,2009-06,2301
http://datadock.io/kal/data/id/resource/library/Newburn,2009-07,2301
http://datadock.io/kal/data/id/resource/library/Newburn,2009-08,2435
http://datadock.io/kal/data/id/resource/library/Newburn,2009-09,2435
http://datadock.io/kal/data/id/resource/library/Newburn,2009-10,2435
http://datadock.io/kal/data/id/resource/library/Newburn,2009-11,1985
http://datadock.io/kal/data/id/resource/library/Newburn,2009-12,1985
http://datadock.io/kal/data/id/resource/library/Newburn,2010-01,1985
http://datadock.io/kal/data/id/resource/library/Newburn,2010-02,1512
http://datadock.io/kal/data/id/resource/library/Newburn,2010-03,1512
http://datadock.io/kal/data/id/resource/library/Newburn,2010-04,1512
http://datadock.io/kal/data/id/resource/library/Newburn,2010-05,958
http://datadock.io/kal/data/id/resource/library/Newburn,2010-06,958
http://datadock.io/kal/data/id/resource/library/Newburn,2010-07,958
http://datadock.io/kal/data/id/resource/library/Newburn,2010-08,1811
http://datadock.io/kal/data/id/resource/library/Newburn,2010-09,1811
http://datadock.io/kal/data/id/resource/library/Newburn,2010-10,1811
http://datadock.io/kal/data/id/resource/library/Newburn,2010-11,1482
http://datadock.io/kal/data/id/resource/library/Newburn,2010-12,1482
http://datadock.io/kal/data/id/resource/library/Newburn,2011-01,1482
http://datadock.io/kal/data/id/resource/library/Newburn,2011-02,1395
http://datadock.io/kal/data/id/resource/library/Newburn,2011-03,1395
http://datadock.io/kal/data/id/resource/library/Newburn,2011-04,1395
http://datadock.io/kal/data/id/resource/library/Newburn,2011-05,1382
http://datadock.io/kal/data/id/resource/library/Newburn,2011-06,1382
http://datadock.io/kal/data/id/resource/library/Newburn,2011-07,1382
http://datadock.io/kal/data/id/resource/library/Newburn,2011-08,1495
http://datadock.io/kal/data/id/resource/library/Newburn,2011-09,1495
http://datadock.io/kal/data/id/resource/library/Newburn,2011-10,1495
http://datadock.io/kal/data/id/resource/library/Newburn,2011-11,1326
http://datadock.io/kal/data/id/resource/library/Newburn,2011-12,1326
http://datadock.io/kal/data/id/resource/library/Newburn,2012-01,1326
http://datadock.io/kal/data/id/resource/library/Newburn,2012-02,1577
http://datadock.io/kal/data/id/resource/library/Newburn,2012-03,1577
http://datadock.io/kal/data/id/resource/library/Newburn,2012-04,1577
http://datadock.io/kal/data/id/resource/library/Newburn,2012-05,1257
http://datadock.io/kal/data/id/resource/library/Newburn,2012-06,1257
http://datadock.io/kal/data/id/resource/library/Newburn,2012-07,1257
http://datadock.io/kal/data/id/resource/library/Newburn,2012-08,1262
http://datadock.io/kal/data/id/resource/library/Newburn,2012-09,1262
http://datadock.io/kal/data/id/resource/library/Newburn,2012-10,1262
http://datadock.io/kal/data/id/resource/library/Newburn,2012-11,1057
http://datadock.io/kal/data/id/resource/library/Newburn,2012-12,1057
http://datadock.io/kal/data/id/resource/library/Newburn,2013-01,1057
http://datadock.io/kal/data/id/resource/library/Newburn,2013-02,919
http://datadock.io/kal/data/id/resource/library/Newburn,2013-03,919
http://datadock.io/kal/data/id/resource/library/Newburn,2013-04,919
http://datadock.io/kal/data/id/resource/library/Newburn,2013-05,1179
http://datadock.io/kal/data/id/resource/library/Newburn,2013-06,1179
http://datadock.io/kal/data/id/resource/library/Newburn,2013-07,1179
http://datadock.io/kal/data/id/resource/library/Newburn,2013-08,2652
http://datadock.io/kal/data/id/resource/library/Newburn,2013-09,2652
http://datadock.io/kal/data/id/resource/library/Newburn,2013-10,2652
http://datadock.io/kal/data/id/resource/library/Newburn,2013-11,1729
http://datadock.io/kal/data/id/resource/library/Newburn,2013-12,1729
http://datadock.io/kal/data/id/resource/library/Newburn,2014-01,1729
http://datadock.io/kal/data/id/resource/library/Newburn,2014-02,2119
http://datadock.io/kal/data/id/resource/library/Newburn,2014-03,2119
http://datadock.io/kal/data/id/resource/library/Newburn,2014-04,2119
http://datadock.io/kal/data/id/resource/library/Newburn,2014-05,1530
http://datadock.io/kal/data/id/resource/library/Newburn,2014-06,1530
http://datadock.io/kal/data/id/resource/library/Newburn,2014-07,1530
http://datadock.io/kal/data/id/resource/library/Newburn,2014-08,1265
http://datadock.io/kal/data/id/resource/library/Newburn,2014-09,1265
http://datadock.io/kal/data/id/resource/library/Newburn,2014-10,1265
http://datadock.io/kal/data/id/resource/library/Newburn,2014-11,1244
http://datadock.io/kal/data/id/resource/library/Newburn,2014-12,1244
http://datadock.io/kal/data/id/resource/library/Newburn,2015-01,1244
http://datadock.io/kal/data/id/resource/library/Newburn,2015-02,1148
http://datadock.io/kal/data/id/resource/library/Newburn,2015-09,350
http://datadock.io/kal/data/id/resource/library/Newburn,2015-10,896
http://datadock.io/kal/data/id/resource/library/Newburn,2015-11,862
http://datadock.io/kal/data/id/resource/library/Newburn,2015-12,862
http://datadock.io/kal/data/id/resource/library/Newburn,2016-01,862
http://datadock.io/kal/data/id/resource/library/Newburn,2016-02,971
http://datadock.io/kal/data/id/resource/library/Newburn,2016-03,971
http://datadock.io/kal/data/id/resource/library/Newburn,2016-04,971
http://datadock.io/kal/data/id/resource/library/Newburn,2016-05,611
http://datadock.io/kal/data/id/resource/library/Newburn,2016-06,611
http://datadock.io/kal/data/id/resource/library/Newburn,2016-07,611
http://datadock.io/kal/data/id/resource/library/Newburn,2016-08,611
http://datadock.io/kal/data/id/resource/library/Newburn,2016-09,611
http://datadock.io/kal/data/id/resource/library/Newburn,2016-10,611
http://datadock.io/kal/data/id/resource/library/Newburn,2016-11,585
http://datadock.io/kal/data/id/resource/library/Outer West,2008-04,16873
http://datadock.io/kal/data/id/resource/library/Outer West,2008-05,14800
http://datadock.io/kal/data/id/resource/library/Outer West,2008-06,14800
http://datadock.io/kal/data/id/resource/library/Outer West,2008-07,16171
http://datadock.io/kal/data/id/resource/library/Outer West,2008-08,16313
http://datadock.io/kal/data/id/resource/library/Outer West,2008-09,15864
http://datadock.io/kal/data/id/resource/library/Outer West,2008-10,16970
http://datadock.io/kal/data/id/resource/library/Outer West,2008-11,15413
http://datadock.io/kal/data/id/resource/library/Outer West,2008-12,13280
http://datadock.io/kal/data/id/resource/library/Outer West,2009-01,15484
http://datadock.io/kal/data/id/resource/library/Outer West,2009-02,13785
http://datadock.io/kal/data/id/resource/library/Outer West,2009-03,15440
http://datadock.io/kal/data/id/resource/library/Outer West,2009-04,15127
http://datadock.io/kal/data/id/resource/library/Outer West,2009-05,13867
http://datadock.io/kal/data/id/resource/library/Outer West,2009-06,16223
http://datadock.io/kal/data/id/resource/library/Outer West,2009-07,16647
http://datadock.io/kal/data/id/resource/library/Outer West,2009-08,17351
http://datadock.io/kal/data/id/resource/library/Outer West,2009-09,16291
http://datadock.io/kal/data/id/resource/library/Outer West,2009-10,17345
http://datadock.io/kal/data/id/resource/library/Outer West,2009-11,16747
http://datadock.io/kal/data/id/resource/library/Outer West,2009-12,12345
http://datadock.io/kal/data/id/resource/library/Outer West,2010-01,14450
http://datadock.io/kal/data/id/resource/library/Outer West,2010-02,16622
http://datadock.io/kal/data/id/resource/library/Outer West,2010-03,20150
http://datadock.io/kal/data/id/resource/library/Outer West,2010-04,16172
http://datadock.io/kal/data/id/resource/library/Outer West,2010-05,15875
http://datadock.io/kal/data/id/resource/library/Outer West,2010-06,16485
http://datadock.io/kal/data/id/resource/library/Outer West,2010-07,17588
http://datadock.io/kal/data/id/resource/library/Outer West,2010-08,19757
http://datadock.io/kal/data/id/resource/library/Outer West,2010-09,12943
http://datadock.io/kal/data/id/resource/library/Outer West,2010-10,17345
http://datadock.io/kal/data/id/resource/library/Outer West,2010-11,13000
http://datadock.io/kal/data/id/resource/library/Outer West,2010-12,13000
http://datadock.io/kal/data/id/resource/library/Outer West,2011-01,11613
http://datadock.io/kal/data/id/resource/library/Outer West,2011-02,11605
http://datadock.io/kal/data/id/resource/library/Outer West,2011-03,13631
http://datadock.io/kal/data/id/resource/library/Outer West,2011-04,11111
http://datadock.io/kal/data/id/resource/library/Outer West,2011-05,12447
http://datadock.io/kal/data/id/resource/library/Outer West,2011-06,13847
http://datadock.io/kal/data/id/resource/library/Outer West,2011-07,19019
http://datadock.io/kal/data/id/resource/library/Outer West,2011-08,13724
http://datadock.io/kal/data/id/resource/library/Outer West,2011-09,12171
http://datadock.io/kal/data/id/resource/library/Outer West,2011-10,13458
http://datadock.io/kal/data/id/resource/library/Outer West,2011-11,12400
http://datadock.io/kal/data/id/resource/library/Outer West,2011-12,9581
http://datadock.io/kal/data/id/resource/library/Outer West,2012-01,11252
http://datadock.io/kal/data/id/resource/library/Outer West,2012-02,11731
http://datadock.io/kal/data/id/resource/library/Outer West,2012-03,11504
http://datadock.io/kal/data/id/resource/library/Outer West,2012-04,10938
http://datadock.io/kal/data/id/resource/library/Outer West,2012-05,10916
http://datadock.io/kal/data/id/resource/library/Outer West,2012-06,12112
http://datadock.io/kal/data/id/resource/library/Outer West,2012-07,12604
http://datadock.io/kal/data/id/resource/library/Outer West,2012-08,14165
http://datadock.io/kal/data/id/resource/library/Outer West,2012-09,11163
http://datadock.io/kal/data/id/resource/library/Outer West,2012-10,13393
http://datadock.io/kal/data/id/resource/library/Outer West,2012-11,12803
http://datadock.io/kal/data/id/resource/library/Outer West,2012-12,8966
http://datadock.io/kal/data/id/resource/library/Outer West,2013-01,10951
http://datadock.io/kal/data/id/resource/library/Outer West,2013-02,11359
http://datadock.io/kal/data/id/resource/library/Outer West,2013-03,8481
http://datadock.io/kal/data/id/resource/library/Outer West,2013-04,10542
http://datadock.io/kal/data/id/resource/library/Outer West,2013-05,10967
http://datadock.io/kal/data/id/resource/library/Outer West,2013-06,10151
http://datadock.io/kal/data/id/resource/library/Outer West,2013-07,12497
http://datadock.io/kal/data/id/resource/library/Outer West,2013-08,12734
http://datadock.io/kal/data/id/resource/library/Outer West,2013-09,11934
http://datadock.io/kal/data/id/resource/library/Outer West,2013-10,12560
http://datadock.io/kal/data/id/resource/library/Outer West,2013-11,11554
http://datadock.io/kal/data/id/resource/library/Outer West,2013-12,8321
http://datadock.io/kal/data/id/resource/library/Outer West,2014-01,10158
http://datadock.io/kal/data/id/resource/library/Outer West,2014-02,7521
http://datadock.io/kal/data/id/resource/library/Outer West,2014-03,10274
http://datadock.io/kal/data/id/resource/library/Outer West,2014-04,10274
http://datadock.io/kal/data/id/resource/library/Outer West,2014-05,8073
http://datadock.io/kal/data/id/resource/library/Outer West,2014-06,8073
http://datadock.io/kal/data/id/resource/library/Outer West,2014-07,8073
http://datadock.io/kal/data/id/resource/library/Outer West,2014-08,14746
http://datadock.io/kal/data/id/resource/library/Outer West,2014-09,14746
http://datadock.io/kal/data/id/resource/library/Outer West,2014-10,14746
http://datadock.io/kal/data/id/resource/library/Outer West,2014-11,9611
http://datadock.io/kal/data/id/resource/library/Outer West,2014-12,9611
http://datadock.io/kal/data/id/resource/library/Outer West,2015-01,9611
http://datadock.io/kal/data/id/resource/library/Outer West,2015-02,5889
http://datadock.io/kal/data/id/resource/library/Outer West,2015-03,5889
http://datadock.io/kal/data/id/resource/library/Outer West,2015-04,5889
http://datadock.io/kal/data/id/resource/library/Outer West,2015-05,5685
http://datadock.io/kal/data/id/resource/library/Outer West,2015-06,5685
http://datadock.io/kal/data/id/resource/library/Outer West,2015-07,5685
http://datadock.io/kal/data/id/resource/library/Outer West,2015-08,5841
http://datadock.io/kal/data/id/resource/library/Outer West,2015-09,5841
http://datadock.io/kal/data/id/resource/library/Outer West,2015-10,5841
http://datadock.io/kal/data/id/resource/library/Outer West,2015-11,8038
http://datadock.io/kal/data/id/resource/library/Outer West,2015-12,8038
http://datadock.io/kal/data/id/resource/library/Outer West,2016-01,8038
http://datadock.io/kal/data/id/resource/library/Outer West,2016-02,8545
http://datadock.io/kal/data/id/resource/library/Outer West,2016-03,8545
http://datadock.io/kal/data/id/resource/library/Outer West,2016-04,8545
http://datadock.io/kal/data/id/resource/library/Outer West,2016-05,2210
http://datadock.io/kal/data/id/resource/library/Outer West,2016-06,2210
http://datadock.io/kal/data/id/resource/library/Outer West,2016-07,2210
http://datadock.io/kal/data/id/resource/library/Outer West,2016-08,1998
http://datadock.io/kal/data/id/resource/library/Outer West,2016-09,1998
http://datadock.io/kal/data/id/resource/library/Outer West,2016-10,1998
http://datadock.io/kal/data/id/resource/library/Outer West,2016-11,2951
http://datadock.io/kal/data/id/resource/library/Walker,2008-04,3159
http://datadock.io/kal/data/id/resource/library/Walker,2008-05,4134
http://datadock.io/kal/data/id/resource/library/Walker,2008-06,4134
http://datadock.io/kal/data/id/resource/library/Walker,2008-07,4134
http://datadock.io/kal/data/id/resource/library/Walker,2008-08,3302
http://datadock.io/kal/data/id/resource/library/Walker,2008-09,3302
http://datadock.io/kal/data/id/resource/library/Walker,2008-10,3302
http://datadock.io/kal/data/id/resource/library/Walker,2008-11,4481
http://datadock.io/kal/data/id/resource/library/Walker,2008-12,3772
http://datadock.io/kal/data/id/resource/library/Walker,2009-01,3772
http://datadock.io/kal/data/id/resource/library/Walker,2009-02,4081
http://datadock.io/kal/data/id/resource/library/Walker,2009-03,3668
http://datadock.io/kal/data/id/resource/library/Walker,2009-04,3045
http://datadock.io/kal/data/id/resource/library/Walker,2009-05,2735
http://datadock.io/kal/data/id/resource/library/Walker,2009-06,4159
http://datadock.io/kal/data/id/resource/library/Walker,2009-07,3738
http://datadock.io/kal/data/id/resource/library/Walker,2009-08,3576
http://datadock.io/kal/data/id/resource/library/Walker,2009-09,3956
http://datadock.io/kal/data/id/resource/library/Walker,2009-10,3803
http://datadock.io/kal/data/id/resource/library/Walker,2009-11,3696
http://datadock.io/kal/data/id/resource/library/Walker,2009-12,3322
http://datadock.io/kal/data/id/resource/library/Walker,2010-01,2709
http://datadock.io/kal/data/id/resource/library/Walker,2010-02,2716
http://datadock.io/kal/data/id/resource/library/Walker,2010-03,3470
http://datadock.io/kal/data/id/resource/library/Walker,2010-04,3375
http://datadock.io/kal/data/id/resource/library/Walker,2010-05,3778
http://datadock.io/kal/data/id/resource/library/Walker,2010-06,3296
http://datadock.io/kal/data/id/resource/library/Walker,2010-07,3725
http://datadock.io/kal/data/id/resource/library/Walker,2010-08,3769
http://datadock.io/kal/data/id/resource/library/Walker,2010-09,3192
http://datadock.io/kal/data/id/resource/library/Walker,2010-10,3391
http://datadock.io/kal/data/id/resource/library/Walker,2010-11,3078
http://datadock.io/kal/data/id/resource/library/Walker,2010-12,2154
http://datadock.io/kal/data/id/resource/library/Walker,2011-01,3546
http://datadock.io/kal/data/id/resource/library/Walker,2011-02,3928
http://datadock.io/kal/data/id/resource/library/Walker,2011-03,2011
http://datadock.io/kal/data/id/resource/library/Walker,2011-04,3226
http://datadock.io/kal/data/id/resource/library/Walker,2011-05,3193
http://datadock.io/kal/data/id/resource/library/Walker,2011-06,3354
http://datadock.io/kal/data/id/resource/library/Walker,2011-07,3226
http://datadock.io/kal/data/id/resource/library/Walker,2011-08,3095
http://datadock.io/kal/data/id/resource/library/Walker,2011-09,2965
http://datadock.io/kal/data/id/resource/library/Walker,2011-10,3318
http://datadock.io/kal/data/id/resource/library/Walker,2011-11,3152
http://datadock.io/kal/data/id/resource/library/Walker,2011-12,2213
http://datadock.io/kal/data/id/resource/library/Walker,2012-01,3071
http://datadock.io/kal/data/id/resource/library/Walker,2012-02,2931
http://datadock.io/kal/data/id/resource/library/Walker,2012-03,2803
http://datadock.io/kal/data/id/resource/library/Walker,2012-04,2600
http://datadock.io/kal/data/id/resource/library/Walker,2012-05,2782
http://datadock.io/kal/data/id/resource/library/Walker,2012-06,2275
http://datadock.io/kal/data/id/resource/library/Walker,2012-07,3127
http://datadock.io/kal/data/id/resource/library/Walker,2012-08,3515
http://datadock.io/kal/data/id/resource/library/Walker,2012-09,4316
http://datadock.io/kal/data/id/resource/library/Walker,2012-10,4720
http://datadock.io/kal/data/id/resource/library/Walker,2012-11,5144
http://datadock.io/kal/data/id/resource/library/Walker,2012-12,3033
http://datadock.io/kal/data/id/resource/library/Walker,2013-01,3284
http://datadock.io/kal/data/id/resource/library/Walker,2013-02,4409
http://datadock.io/kal/data/id/resource/library/Walker,2013-03,4133
http://datadock.io/kal/data/id/resource/library/Walker,2013-04,4373
http://datadock.io/kal/data/id/resource/library/Walker,2013-05,4354
http://datadock.io/kal/data/id/resource/library/Walker,2013-06,3623
http://datadock.io/kal/data/id/resource/library/Walker,2013-08,1876
http://datadock.io/kal/data/id/resource/library/Walker,2013-09,1876
http://datadock.io/kal/data/id/resource/library/Walker,2013-10,1876
http://datadock.io/kal/data/id/resource/library/Walker,2013-11,1868
http://datadock.io/kal/data/id/resource/library/Walker,2013-12,1868
http://datadock.io/kal/data/id/resource/library/Walker,2014-01,1868
http://datadock.io/kal/data/id/resource/library/Walker,2014-02,1907
http://datadock.io/kal/data/id/resource/library/Walker,2014-03,1907
http://datadock.io/kal/data/id/resource/library/Walker,2014-04,1907
http://datadock.io/kal/data/id/resource/library/Walker,2014-05,2219
http://datadock.io/kal/data/id/resource/library/Walker,2014-06,2219
http://datadock.io/kal/data/id/resource/library/Walker,2014-07,2219
http://datadock.io/kal/data/id/resource/library/Walker,2014-08,2019
http://datadock.io/kal/data/id/resource/library/Walker,2014-09,2019
http://datadock.io/kal/data/id/resource/library/Walker,2014-10,2019
http://datadock.io/kal/data/id/resource/library/Walker,2014-11,1651
http://datadock.io/kal/data/id/resource/library/Walker,2014-12,1651
http://datadock.io/kal/data/id/resource/library/Walker,2015-01,1651
http://datadock.io/kal/data/id/resource/library/Walker,2015-02,1348
http://datadock.io/kal/data/id/resource/library/Walker,2015-03,1348
http://datadock.io/kal/data/id/resource/library/Walker,2015-04,1348
http://datadock.io/kal/data/id/resource/library/Walker,2015-05,1473
http://datadock.io/kal/data/id/resource/library/Walker,2015-06,1473
http://datadock.io/kal/data/id/resource/library/Walker,2015-07,1473
http://datadock.io/kal/data/id/resource/library/Walker,2015-08,1127
http://datadock.io/kal/data/id/resource/library/Walker,2015-09,1127
http://datadock.io/kal/data/id/resource/library/Walker,2015-10,1127
http://datadock.io/kal/data/id/resource/library/Walker,2015-11,1265
http://datadock.io/kal/data/id/resource/library/Walker,2015-12,1265
http://datadock.io/kal/data/id/resource/library/Walker,2016-01,1265
http://datadock.io/kal/data/id/resource/library/Walker,2016-02,1348
http://datadock.io/kal/data/id/resource/library/Walker,2016-03,1348
http://datadock.io/kal/data/id/resource/library/Walker,2016-04,1348
http://datadock.io/kal/data/id/resource/library/Walker,2016-05,468
http://datadock.io/kal/data/id/resource/library/Walker,2016-06,468
http://datadock.io/kal/data/id/resource/library/Walker,2016-07,468
http://datadock.io/kal/data/id/resource/library/Walker,2016-08,667
http://datadock.io/kal/data/id/resource/library/Walker,2016-09,667
http://datadock.io/kal/data/id/resource/library/Walker,2016-10,480
http://datadock.io/kal/data/id/resource/library/Walker,2016-11,455
http://datadock.io/kal/data/id/resource/library/West End,2008-04,4979
http://datadock.io/kal/data/id/resource/library/West End,2008-05,5789
http://datadock.io/kal/data/id/resource/library/West End,2008-06,5789
http://datadock.io/kal/data/id/resource/library/West End,2008-07,5789
http://datadock.io/kal/data/id/resource/library/West End,2008-08,5105
http://datadock.io/kal/data/id/resource/library/West End,2008-09,5105
http://datadock.io/kal/data/id/resource/library/West End,2008-10,5105
http://datadock.io/kal/data/id/resource/library/West End,2008-11,25211
http://datadock.io/kal/data/id/resource/library/West End,2008-12,20321
http://datadock.io/kal/data/id/resource/library/West End,2009-01,23957
http://datadock.io/kal/data/id/resource/library/West End,2009-02,23671
http://datadock.io/kal/data/id/resource/library/West End,2009-03,24605
http://datadock.io/kal/data/id/resource/library/West End,2009-04,22864
http://datadock.io/kal/data/id/resource/library/West End,2009-05,23513
http://datadock.io/kal/data/id/resource/library/West End,2009-06,25186
http://datadock.io/kal/data/id/resource/library/West End,2009-07,26435
http://datadock.io/kal/data/id/resource/library/West End,2009-08,24338
http://datadock.io/kal/data/id/resource/library/West End,2009-09,25584
http://datadock.io/kal/data/id/resource/library/West End,2009-10,27157
http://datadock.io/kal/data/id/resource/library/West End,2009-11,25539
http://datadock.io/kal/data/id/resource/library/West End,2009-12,21195
http://datadock.io/kal/data/id/resource/library/West End,2010-01,24324
http://datadock.io/kal/data/id/resource/library/West End,2010-02,26947
http://datadock.io/kal/data/id/resource/library/West End,2010-03,29489
http://datadock.io/kal/data/id/resource/library/West End,2010-04,24002
http://datadock.io/kal/data/id/resource/library/West End,2010-05,22643
http://datadock.io/kal/data/id/resource/library/West End,2010-06,23047
http://datadock.io/kal/data/id/resource/library/West End,2010-07,25889
http://datadock.io/kal/data/id/resource/library/West End,2010-08,25841
http://datadock.io/kal/data/id/resource/library/West End,2010-09,27191
http://datadock.io/kal/data/id/resource/library/West End,2010-10,26096
http://datadock.io/kal/data/id/resource/library/West End,2010-11,23424
http://datadock.io/kal/data/id/resource/library/West End,2010-12,19439
http://datadock.io/kal/data/id/resource/library/West End,2011-01,22614
http://datadock.io/kal/data/id/resource/library/West End,2011-02,23215
http://datadock.io/kal/data/id/resource/library/West End,2011-03,25499
http://datadock.io/kal/data/id/resource/library/West End,2011-04,21764
http://datadock.io/kal/data/id/resource/library/West End,2011-05,23938
http://datadock.io/kal/data/id/resource/library/West End,2011-06,24066
http://datadock.io/kal/data/id/resource/library/West End,2011-07,24157
http://datadock.io/kal/data/id/resource/library/West End,2011-08,26138
http://datadock.io/kal/data/id/resource/library/West End,2011-09,23879
http://datadock.io/kal/data/id/resource/library/West End,2011-10,23383
http://datadock.io/kal/data/id/resource/library/West End,2011-11,21910
http://datadock.io/kal/data/id/resource/library/West End,2011-12,19712
http://datadock.io/kal/data/id/resource/library/West End,2012-01,22443
http://datadock.io/kal/data/id/resource/library/West End,2012-02,21814
http://datadock.io/kal/data/id/resource/library/West End,2012-03,23092
http://datadock.io/kal/data/id/resource/library/West End,2012-04,19575
http://datadock.io/kal/data/id/resource/library/West End,2012-05,23197
http://datadock.io/kal/data/id/resource/library/West End,2012-06,21348
http://datadock.io/kal/data/id/resource/library/West End,2012-07,25842
http://datadock.io/kal/data/id/resource/library/West End,2012-08,22495
http://datadock.io/kal/data/id/resource/library/West End,2012-09,20892
http://datadock.io/kal/data/id/resource/library/West End,2012-10,23360
http://datadock.io/kal/data/id/resource/library/West End,2012-11,22637
http://datadock.io/kal/data/id/resource/library/West End,2012-12,16841
